@code,コードが示す地域等,@name,ふりがな,"属する「市町村等をまとめた地域等」
(AreaForecastLocalMの@code値)","""気象警報・注意報""及び
""気象特別警報報知""で使用","""竜巻注意情報""で使用",高潮特別警報・警報・注意報発表対象,波浪特別警報・警報・注意報発表対象,"""土砂災害警戒情報""で使用","""指定河川洪水予報""で使用",,,,,,
0420800,宮城県角田市,角田市,かくだし,040015,1,1,0,0,1,1,,,,,,
0420900,宮城県多賀城市,多賀城市,たがじょうし,040011,1,1,1,1,1,1,,,,,,
0421100,宮城県岩沼市,岩沼市,いわぬまし,040011,1,1,1,1,1,1,,,,,,
0421200,宮城県登米市,登米市,とめし,040016,1,1,0,0,1,1,,,,,,
0421300,宮城県栗原市,栗原市,くりはらし,,0,0,0,0,0,1,,,,,,
0421301,気象庁予報警報規程別表第四の二に示す「栗原市東部」の区域,栗原市東部,くりはらしとうぶ,040016,1,1,0,0,1,0,,,,,,
0421302,気象庁予報警報規程別表第四の二に示す「栗原市西部」の区域,栗原市西部,くりはらしせいぶ,040024,1,1,0,0,1,0,,,,,,
0421400,宮城県東松島市,東松島市,ひがしまつしまし,040012,1,1,1,1,1,1,,,,,,
0421500,宮城県大崎市,大崎市,おおさきし,,0,0,0,0,0,1,,,,,,
0421501,気象庁予報警報規程別表第四の二に示す「大崎市東部」の区域,大崎市東部,おおさきしとうぶ,040013,1,1,0,0,1,0,,,,,,
0421502,気象庁予報警報規程別表第四の二に示す「大崎市西部」の区域,大崎市西部,おおさきしせいぶ,040023,1,1,0,0,1,0,,,,,,
0421600,宮城県富谷市,富谷市,とみやし,040011,1,1,0,0,1,1,,,,,,
0430100,宮城県蔵王町,蔵王町,ざおうまち,040022,1,1,0,0,1,1,,,,,,
0430200,宮城県七ヶ宿町,七ヶ宿町,しちかしゅくまち,040022,1,1,0,0,1,1,,,,,,
0432100,宮城県大河原町,大河原町,おおがわらまち,040015,1,1,0,0,1,1,,,,,,
0432200,宮城県村田町,村田町,むらたまち,040015,1,1,0,0,1,1,,,,,,
0432300,宮城県柴田町,柴田町,しばたまち,040015,1,1,0,0,1,1,,,,,,
0432400,宮城県川崎町,川崎町,かわさきまち,040022,1,1,0,0,1,1,,,,,,
0434100,宮城県丸森町,丸森町,まるもりまち,040015,1,1,0,0,1,1,,,,,,
0436100,宮城県亘理町,亘理町,わたりちょう,040011,1,1,1,1,1,1,,,,,,
0436200,宮城県山元町,山元町,やまもとちょう,040011,1,1,1,1,1,1,,,,,,
0440100,宮城県松島町,松島町,まつしままち,040011,1,1,1,1,1,1,,,,,,
0440400,宮城県七ヶ浜町,七ヶ浜町,しちがはままち,040011,1,1,1,1,1,1,,,,,,
0440600,宮城県利府町,利府町,りふちょう,040011,1,1,1,1,1,1,,,,,,
0442100,宮城県大和町,大和町,たいわちょう,,0,0,0,0,0,1,,,,,,
0442101,気象庁予報警報規程別表第四の二に示す「大和町東部」の区域,大和町東部,たいわちょうとうぶ,040011,1,1,0,0,1,0,,,,,,
0442102,気象庁予報警報規程別表第四の二に示す「大和町西部」の区域,大和町西部,たいわちょうせいぶ,040021,1,1,0,0,1,0,,,,,,
0442200,宮城県大郷町,大郷町,おおさとちょう,040011,1,1,0,0,1,1,,,,,,
0442400,宮城県大衡村,大衡村,おおひらむら,040021,1,1,0,0,1,1,,,,,,
0444400,宮城県色麻町,色麻町,しかまちょう,040023,1,1,0,0,1,1,,,,,,
0444500,宮城県加美町,加美町,かみまち,040023,1,1,0,0,1,1,,,,,,
0450100,宮城県涌谷町,涌谷町,わくやちょう,040013,1,1,0,0,1,1,,,,,,
0450500,宮城県美里町,美里町,みさとまち,040013,1,1,0,0,1,1,,,,,,
0458100,宮城県女川町,女川町,おながわちょう,040012,1,1,1,1,1,1,,,,,,
0460600,宮城県南三陸町,南三陸町,みなみさんりくちょう,040014,1,1,1,1,1,1,,,,,,
0520100,秋田県秋田市,秋田市,あきたし,050011,1,1,1,1,0,1,,,,,,
0520111,秋田県秋田市のうち秋田市河辺雄和の区域を除く区域,秋田市秋田,あきたしあきた,050011,0,0,0,0,1,0,,,,,,
0520112,秋田県秋田市のうち河辺市民センター及び雄和市民センター管内,秋田市河辺雄和,あきたしかわべゆうわ,050011,0,0,0,0,1,0,,,,,,
0520200,秋田県能代市,能代市,のしろし,050012,1,1,1,1,1,1,,,,,,
0520300,秋田県横手市,横手市,よこてし,050022,1,1,0,0,1,1,,,,,,
0520400,秋田県大館市,大館市,おおだてし,050021,1,1,0,0,1,1,,,,,,
0520600,秋田県男鹿市,男鹿市,おがし,050011,1,1,1,1,1,1,,,,,,
0520700,秋田県湯沢市,湯沢市,ゆざわし,050023,1,1,0,0,1,1,,,,,,
0520900,秋田県鹿角市,鹿角市,かづのし,050021,1,1,0,0,1,1,,,,,,
0521000,秋田県由利本荘市,由利本荘市,ゆりほんじょうし,050013,1,1,1,1,0,1,,,,,,
0521011,秋田県由利本荘市のうち由利本荘市内陸の区域を除く区域,由利本荘市沿岸,ゆりほんじょうしえんがん,050013,0,0,0,0,1,0,,,,,,
0521012,秋田県由利本荘市のうち矢島総合支所、由利総合支所、大内総合支所、東由利総合支所及び鳥海総合支所管内 ,由利本荘市内陸,ゆりほんじょうしないりく,050013,0,0,0,0,1,0,,,,,,
0521100,秋田県潟上市,潟上市,かたがみし,050011,1,1,1,1,1,1,,,,,,
0521200,秋田県大仙市,大仙市,だいせんし,050022,1,1,0,0,1,1,,,,,,
0521300,秋田県北秋田市,北秋田市,きたあきたし,050021,1,1,0,0,1,1,,,,,,
0521400,秋田県にかほ市,にかほ市,にかほし,050013,1,1,1,1,1,1,,,,,,
0521500,秋田県仙北市,仙北市,せんぼくし,050022,1,1,0,0,1,1,,,,,,
0530300,秋田県小坂町,小坂町,こさかまち,050021,1,1,0,0,1,1,,,,,,
0532700,秋田県上小阿仁村,上小阿仁村,かみこあにむら,050021,1,1,0,0,1,1,,,,,,
0534600,秋田県藤里町,藤里町,ふじさとまち,050012,1,1,0,0,1,1,,,,,,
0534800,秋田県三種町,三種町,みたねちょう,050012,1,1,1,1,1,1,,,,,,
0534900,秋田県八峰町,八峰町,はっぽうちょう,050012,1,1,1,1,1,1,,,,,,
0536100,秋田県五城目町,五城目町,ごじょうめまち,050011,1,1,0,0,1,1,,,,,,
0536300,秋田県八郎潟町,八郎潟町,はちろうがたまち,050011,1,1,0,0,1,1,,,,,,
0536600,秋田県井川町,井川町,いかわまち,050011,1,1,0,0,1,1,,,,,,
0536800,秋田県大潟村,大潟村,おおがたむら,050011,1,1,0,0,1,1,,,,,,
0543400,秋田県美郷町,美郷町,みさとちょう,050022,1,1,0,0,1,1,,,,,,
0546300,秋田県羽後町,羽後町,うごまち,050023,1,1,0,0,1,1,,,,,,
0546400,秋田県東成瀬村,東成瀬村,ひがしなるせむら,050023,1,1,0,0,1,1,,,,,,
0620100,山形県山形市,山形市,やまがたし,060011,1,1,0,0,1,1,,,,,,
0620200,山形県米沢市,米沢市,よねざわし,060021,1,1,0,0,1,1,,,,,,
0620300,山形県鶴岡市,鶴岡市,つるおかし,060032,1,1,1,1,0,1,,,,,,
0620311,山形県鶴岡市のうち鶴岡市南部の区域を除く区域,鶴岡市北部,つるおかしほくぶ,060032,0,0,0,0,1,0,,,,,,
0620312,山形県鶴岡市のうち朝日庁舎、朝日庁舎南出張所及び温海庁舎管内,鶴岡市南部,つるおかしなんぶ,060032,0,0,0,0,1,0,,,,,,
0620400,山形県酒田市,酒田市,さかたし,060031,1,1,1,1,0,1,,,,,,
0620411,山形県酒田市のうち酒田市飛島及び酒田市北部の区域を除く区域,酒田市南部,さかたしなんぶ,060031,0,0,0,0,1,0,,,,,,
0620412,山形県酒田市のうち飛島,酒田市飛島,さかたしとびしま,060031,0,0,0,0,1,0,,,,,,
0620413,山形県酒田市のうち八幡総合支所管内,酒田市北部,さかたしほくぶ,060031,0,0,0,0,1,0,,,,,,
0620500,山形県新庄市,新庄市,しんじょうし,060040,1,1,0,0,1,1,,,,,,
0620600,山形県寒河江市,寒河江市,さがえし,060013,1,1,0,0,1,1,,,,,,
0620700,山形県上山市,上山市,かみのやまし,060011,1,1,0,0,1,1,,,,,,
0620800,山形県村山市,村山市,むらやまし,060012,1,1,0,0,1,1,,,,,,
0620900,山形県長井市,長井市,ながいし,060022,1,1,0,0,1,1,,,,,,
0621000,山形県天童市,天童市,てんどうし,060011,1,1,0,0,1,1,,,,,,
0621100,山形県東根市,東根市,ひがしねし,060012,1,1,0,0,1,1,,,,,,
0621200,山形県尾花沢市,尾花沢市,おばなざわし,060012,1,1,0,0,1,1,,,,,,
0621300,山形県南陽市,南陽市,なんようし,060021,1,1,0,0,1,1,,,,,,
0630100,山形県山辺町,山辺町,やまのべまち,060011,1,1,0,0,1,1,,,,,,
0630200,山形県中山町,中山町,なかやままち,060011,1,1,0,0,1,1,,,,,,
0632100,山形県河北町,河北町,かほくちょう,060013,1,1,0,0,1,1,,,,,,
0632200,山形県西川町,西川町,にしかわまち,060013,1,1,0,0,1,1,,,,,,
0632300,山形県朝日町,朝日町,あさひまち,060013,1,1,0,0,1,1,,,,,,
0632400,山形県大江町,大江町,おおえまち,060013,1,1,0,0,1,1,,,,,,
0634100,山形県大石田町,大石田町,おおいしだまち,060012,1,1,0,0,1,1,,,,,,
0636100,山形県金山町,金山町,かねやままち,060040,1,1,0,0,1,1,,,,,,
0636200,山形県最上町,最上町,もがみまち,060040,1,1,0,0,1,1,,,,,,
0636300,山形県舟形町,舟形町,ふながたまち,060040,1,1,0,0,1,1,,,,,,
0636400,山形県真室川町,真室川町,まむろがわまち,060040,1,1,0,0,1,1,,,,,,
0636500,山形県大蔵村,大蔵村,おおくらむら,060040,1,1,0,0,1,1,,,,,,
0636600,山形県鮭川村,鮭川村,さけがわむら,060040,1,1,0,0,1,1,,,,,,
0636700,山形県戸沢村,戸沢村,とざわむら,060040,1,1,0,0,1,1,,,,,,
0638100,山形県高畠町,高畠町,たかはたまち,060021,1,1,0,0,1,1,,,,,,
0638200,山形県川西町,川西町,かわにしまち,060021,1,1,0,0,1,1,,,,,,
0640100,山形県小国町,小国町,おぐにまち,060022,1,1,0,0,1,1,,,,,,
0640200,山形県白鷹町,白鷹町,しらたかまち,060022,1,1,0,0,1,1,,,,,,
0640300,山形県飯豊町,飯豊町,いいでまち,060022,1,1,0,0,1,1,,,,,,
0642600,山形県三川町,三川町,みかわまち,060032,1,1,0,0,1,1,,,,,,
0642800,山形県庄内町,庄内町,しょうないまち,060032,1,1,0,0,1,1,,,,,,
0646100,山形県遊佐町,遊佐町,ゆざまち,060031,1,1,1,1,1,1,,,,,,
0720100,福島県福島市,福島市,ふくしまし,070011,1,1,0,0,1,1,,,,,,
0720200,福島県会津若松市,会津若松市,あいづわかまつし,070032,1,1,0,0,1,1,,,,,,
0720300,福島県郡山市,郡山市,こおりやまし,,0,0,0,0,0,1,,,,,,
0720301,気象庁予報警報規程別表第四の二に示す「郡山市」の区域,郡山市,こおりやまし,070012,1,1,0,0,1,0,,,,,,
0720302,気象庁予報警報規程別表第四の二に示す「郡山市湖南」の区域,郡山市湖南,こおりやましこなん,070032,1,1,0,0,1,0,,,,,,
0720400,福島県いわき市,いわき市,いわきし,070023,1,1,1,1,1,1,,,,,,
0720500,福島県白河市,白河市,しらかわし,070013,1,1,0,0,1,1,,,,,,
0720700,福島県須賀川市,須賀川市,すかがわし,070012,1,1,0,0,1,1,,,,,,
0720800,福島県喜多方市,喜多方市,きたかたし,070031,1,1,0,0,1,1,,,,,,
0720900,福島県相馬市,相馬市,そうまし,070021,1,1,1,1,1,1,,,,,,
0721000,福島県二本松市,二本松市,にほんまつし,070012,1,1,0,0,1,1,,,,,,
0721100,福島県田村市,田村市,たむらし,070012,1,1,0,0,1,1,,,,,,
0721200,福島県南相馬市,南相馬市,みなみそうまし,070021,1,1,1,1,1,1,,,,,,
0721300,福島県伊達市,伊達市,だてし,070011,1,1,0,0,1,1,,,,,,
0721400,福島県本宮市,本宮市,もとみやし,070012,1,1,0,0,1,1,,,,,,
0730100,福島県桑折町,桑折町,こおりまち,070011,1,1,0,0,1,1,,,,,,
0730300,福島県国見町,国見町,くにみまち,070011,1,1,0,0,1,1,,,,,,
0730800,福島県川俣町,川俣町,かわまたまち,070011,1,1,0,0,1,1,,,,,,
0732200,福島県大玉村,大玉村,おおたまむら,070012,1,1,0,0,1,1,,,,,,
0734200,福島県鏡石町,鏡石町,かがみいしまち,070012,1,1,0,0,1,1,,,,,,
0734400,福島県天栄村,天栄村,てんえいむら,,0,0,0,0,0,1,,,,,,
0734401,気象庁予報警報規程別表第四の二に示す「天栄村」の区域,天栄村,てんえいむら,070012,1,1,0,0,1,0,,,,,,
0734402,気象庁予報警報規程別表第四の二に示す「天栄村湯本」の区域,天栄村湯本,てんえいむらゆもと,070033,1,1,0,0,1,0,,,,,,
0736200,福島県下郷町,下郷町,しもごうまち,070033,1,1,0,0,1,1,,,,,,
0736400,福島県檜枝岐村,檜枝岐村,ひのえまたむら,070033,1,1,0,0,1,1,,,,,,
0736700,福島県只見町,只見町,ただみまち,070033,1,1,0,0,1,1,,,,,,
0736800,福島県南会津町,南会津町,みなみあいづまち,070033,1,1,0,0,1,1,,,,,,
0740200,福島県北塩原村,北塩原村,きたしおばらむら,070031,1,1,0,0,1,1,,,,,,
0740500,福島県西会津町,西会津町,にしあいづまち,070031,1,1,0,0,1,1,,,,,,
0740700,福島県磐梯町,磐梯町,ばんだいまち,070031,1,1,0,0,1,1,,,,,,
0740800,福島県猪苗代町,猪苗代町,いなわしろまち,070031,1,1,0,0,1,1,,,,,,
0742100,福島県会津坂下町,会津坂下町,あいづばんげまち,070032,1,1,0,0,1,1,,,,,,
0742200,福島県湯川村,湯川村,ゆがわむら,070032,1,1,0,0,1,1,,,,,,
0742300,福島県柳津町,柳津町,やないづまち,070032,1,1,0,0,1,1,,,,,,
0744400,福島県三島町,三島町,みしままち,070032,1,1,0,0,1,1,,,,,,
0744500,福島県金山町,金山町,かねやままち,070032,1,1,0,0,1,1,,,,,,
0744600,福島県昭和村,昭和村,しょうわむら,070032,1,1,0,0,1,1,,,,,,
0744700,福島県会津美里町,会津美里町,あいづみさとまち,070032,1,1,0,0,1,1,,,,,,
0746100,福島県西郷村,西郷村,にしごうむら,070013,1,1,0,0,1,1,,,,,,
0746400,福島県泉崎村,泉崎村,いずみざきむら,070013,1,1,0,0,1,1,,,,,,
0746500,福島県中島村,中島村,なかじまむら,070013,1,1,0,0,1,1,,,,,,
0746600,福島県矢吹町,矢吹町,やぶきまち,070013,1,1,0,0,1,1,,,,,,
0748100,福島県棚倉町,棚倉町,たなぐらまち,070013,1,1,0,0,1,1,,,,,,
0748200,福島県矢祭町,矢祭町,やまつりまち,070013,1,1,0,0,1,1,,,,,,
0748300,福島県塙町,塙町,はなわまち,070013,1,1,0,0,1,1,,,,,,
0748400,福島県鮫川村,鮫川村,さめがわむら,070013,1,1,0,0,1,1,,,,,,
0750100,福島県石川町,石川町,いしかわまち,070013,1,1,0,0,1,1,,,,,,
0750200,福島県玉川村,玉川村,たまかわむら,070013,1,1,0,0,1,1,,,,,,
0750300,福島県平田村,平田村,ひらたむら,070013,1,1,0,0,1,1,,,,,,
0750400,福島県浅川町,浅川町,あさかわまち,070013,1,1,0,0,1,1,,,,,,
0750500,福島県古殿町,古殿町,ふるどのまち,070013,1,1,0,0,1,1,,,,,,
0752100,福島県三春町,三春町,みはるまち,070012,1,1,0,0,1,1,,,,,,
0752200,福島県小野町,小野町,おのまち,070012,1,1,0,0,1,1,,,,,,
0754100,福島県広野町,広野町,ひろのまち,070022,1,1,1,1,1,1,,,,,,
0754200,福島県楢葉町,楢葉町,ならはまち,070022,1,1,1,1,1,1,,,,,,
0754300,福島県富岡町,富岡町,とみおかまち,070022,1,1,1,1,1,1,,,,,,
0754400,福島県川内村,川内村,かわうちむら,070022,1,1,0,0,1,1,,,,,,
0754500,福島県大熊町,大熊町,おおくままち,070022,1,1,1,1,1,1,,,,,,
0754600,福島県双葉町,双葉町,ふたばまち,070022,1,1,1,1,1,1,,,,,,
0754700,福島県浪江町,浪江町,なみえまち,070022,1,1,1,1,1,1,,,,,,
0754800,福島県葛尾村,葛尾村,かつらおむら,070022,1,1,0,0,1,1,,,,,,
0756100,福島県新地町,新地町,しんちまち,070021,1,1,1,1,1,1,,,,,,
0756400,福島県飯舘村,飯舘村,いいたてむら,070021,1,1,0,0,1,1,,,,,,
0820100,茨城県水戸市,水戸市,みとし,080011,1,1,0,0,1,1,,,,,,
0820200,茨城県日立市,日立市,ひたちし,080012,1,1,1,1,1,1,,,,,,
0820300,茨城県土浦市,土浦市,つちうらし,080022,1,1,0,0,1,1,,,,,,
0820400,茨城県古河市,古河市,こがし,080023,1,1,0,0,1,1,,,,,,
0820500,茨城県石岡市,石岡市,いしおかし,080022,1,1,0,0,1,1,,,,,,
0820700,茨城県結城市,結城市,ゆうきし,080023,1,1,0,0,1,1,,,,,,
0820800,茨城県龍ケ崎市,龍ケ崎市,りゅうがさきし,080022,1,1,0,0,1,1,,,,,,
0821000,茨城県下妻市,下妻市,しもつまし,080023,1,1,0,0,1,1,,,,,,
0821100,茨城県常総市,常総市,じょうそうし,080023,1,1,0,0,1,1,,,,,,
0821200,茨城県常陸太田市,常陸太田市,ひたちおおたし,080012,1,1,0,0,1,1,,,,,,
0821400,茨城県高萩市,高萩市,たかはぎし,080012,1,1,1,1,1,1,,,,,,
0821500,茨城県北茨城市,北茨城市,きたいばらきし,080012,1,1,1,1,1,1,,,,,,
0821600,茨城県笠間市,笠間市,かさまし,080011,1,1,0,0,1,1,,,,,,
0821700,茨城県取手市,取手市,とりでし,080022,1,1,0,0,1,1,,,,,,
0821900,茨城県牛久市,牛久市,うしくし,080022,1,1,0,0,1,1,,,,,,
0822000,茨城県つくば市,つくば市,つくばし,080022,1,1,0,0,1,1,,,,,,
0822100,茨城県ひたちなか市,ひたちなか市,ひたちなかし,080012,1,1,1,1,1,1,,,,,,
0822200,茨城県鹿嶋市,鹿嶋市,かしまし,080021,1,1,1,1,1,1,,,,,,
0822300,茨城県潮来市,潮来市,いたこし,080021,1,1,0,0,1,1,,,,,,
0822400,茨城県守谷市,守谷市,もりやし,080022,1,1,0,0,1,1,,,,,,
0822500,茨城県常陸大宮市,常陸大宮市,ひたちおおみやし,080012,1,1,0,0,1,1,,,,,,
0822600,茨城県那珂市,那珂市,なかし,080012,1,1,0,0,1,1,,,,,,
0822700,茨城県筑西市,筑西市,ちくせいし,080023,1,1,0,0,1,1,,,,,,
0822800,茨城県坂東市,坂東市,ばんどうし,080023,1,1,0,0,1,1,,,,,,
0822900,茨城県稲敷市,稲敷市,いなしきし,080022,1,1,0,0,1,1,,,,,,
0823000,茨城県かすみがうら市,かすみがうら市,かすみがうらし,080022,1,1,0,0,1,1,,,,,,
0823100,茨城県桜川市,桜川市,さくらがわし,080023,1,1,0,0,1,1,,,,,,
0823200,茨城県神栖市,神栖市,かみすし,080021,1,1,1,1,1,1,,,,,,
0823300,茨城県行方市,行方市,なめがたし,080021,1,1,0,0,1,1,,,,,,
0823400,茨城県鉾田市,鉾田市,ほこたし,080021,1,1,1,1,1,1,,,,,,
0823500,茨城県つくばみらい市,つくばみらい市,つくばみらいし,080022,1,1,0,0,1,1,,,,,,
0823600,茨城県小美玉市,小美玉市,おみたまし,080011,1,1,0,0,1,1,,,,,,
0830200,茨城県茨城町,茨城町,いばらきまち,080011,1,1,0,0,1,1,,,,,,
0830900,茨城県大洗町,大洗町,おおあらいまち,080011,1,1,1,1,1,1,,,,,,
0831000,茨城県城里町,城里町,しろさとまち,080011,1,1,0,0,1,1,,,,,,
0834100,茨城県東海村,東海村,とうかいむら,080012,1,1,1,1,1,1,,,,,,
0836400,茨城県大子町,大子町,だいごまち,080012,1,1,0,0,1,1,,,,,,
0844200,茨城県美浦村,美浦村,みほむら,080022,1,1,0,0,1,1,,,,,,
0844300,茨城県阿見町,阿見町,あみまち,080022,1,1,0,0,1,1,,,,,,
0844700,茨城県河内町,河内町,かわちまち,080022,1,1,0,0,1,1,,,,,,
0852100,茨城県八千代町,八千代町,やちよまち,080023,1,1,0,0,1,1,,,,,,
0854200,茨城県五霞町,五霞町,ごかまち,080023,1,1,0,0,1,1,,,,,,
0854600,茨城県境町,境町,さかいまち,080023,1,1,0,0,1,1,,,,,,
0856400,茨城県利根町,利根町,とねまち,080022,1,1,0,0,1,1,,,,,,
0920100,栃木県宇都宮市,宇都宮市,うつのみやし,090011,1,1,0,0,1,1,,,,,,
0920200,栃木県足利市,足利市,あしかがし,090013,1,1,0,0,1,1,,,,,,
0920300,栃木県栃木市,栃木市,とちぎし,090013,1,1,0,0,1,1,,,,,,
0920400,栃木県佐野市,佐野市,さのし,090013,1,1,0,0,1,1,,,,,,
0920500,栃木県鹿沼市,鹿沼市,かぬまし,090013,1,1,0,0,1,1,,,,,,
0920600,栃木県日光市,日光市,にっこうし,090022,1,1,0,0,1,1,,,,,,
0920800,栃木県小山市,小山市,おやまし,090013,1,1,0,0,1,1,,,,,,
0920900,栃木県真岡市,真岡市,もおかし,090012,1,1,0,0,1,1,,,,,,
